FSN,WriterID,Article Date,Source,Type,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
BDSDTBHC3AERTC4Q,73343,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Bombay Dyeing,83,http://www.flipkart.com/search?q=BDSDTBHC3AERTC4Q,NA,No
CNTEYYCZ9GC4DP3B,73343,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Retro,109,http://www.flipkart.com/search?q=CNTEYYCZ9GC4DP3B,NA,No
CNTDZWEEZZGHYQQ8,73343,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Growth,88,http://www.flipkart.com/search?q=CNTDZWEEZZGHYQQ8,NA,No
CPCDU84K3ZR8WTVC,73343,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,CushionPillowCover,Dekor World,116,http://www.flipkart.com/search?q=CPCDU84K3ZR8WTVC,NA,No
POSDTD5S8ZEGZYKC,73343,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,Poster,NA,95,http://www.flipkart.com/search?q=POSDTD5S8ZEGZYKC,NA,No
BDSEYGTKFSV8AUGM,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Hemlines,77,http://www.flipkart.com/search?q=BDSEYGTKFSV8AUGM,NA,No
BDSEY6Z32EFJWEZN,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Good Karma,93,http://www.flipkart.com/search?q=BDSEY6Z32EFJWEZN,NA,No
CPCDV5HXQJAWSBTW,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,CushionPillowCover,Belkado,79,http://www.flipkart.com/search?q=CPCDV5HXQJAWSBTW,NA,No
BLBEYFGFFBQK2XDG,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Bulb,Bulb,Harit Energy,90,http://www.flipkart.com/search?q=BLBEYFGFFBQK2XDG,NA,No
SHIDYTPZUD83FSUC,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,HomeDecor,HomeDecor,eCraftIndia,70,http://www.flipkart.com/search?q=SHIDYTPZUD83FSUC,NA,No
RCLEYEESHEJWXK8E,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,LightAndLamp,RiceLight,iplay,75,http://www.flipkart.com/search?q=RCLEYEESHEJWXK8E,NA,No
PTPDVPEXZVEPJFQC,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Cookware,CookwareSet,Hawkins,123,http://www.flipkart.com/search?q=PTPDVPEXZVEPJFQC,NA,No
DNSEFRBRTPMCVNV3,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,DinnerSet,Larah,103,http://www.flipkart.com/search?q=DNSEFRBRTPMCVNV3,NA,No
CSSDWBDFJSHZGUUG,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,KitchenTool,Colander,Elephant,87,http://www.flipkart.com/search?q=CSSDWBDFJSHZGUUG,NA,No
WDCEFAHZXWGZGGP3,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallDecoration,E-plant,80,http://www.flipkart.com/search?q=WDCEFAHZXWGZGGP3,NA,No
BDSDZ4EQVHKMGJCJ,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Story @ Home,99,http://www.flipkart.com/search?q=BDSDZ4EQVHKMGJCJ,NA,No
MUGDTFQBJ4K5DBYK,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,Mug,Printland,107,http://www.flipkart.com/search?q=MUGDTFQBJ4K5DBYK,NA,No
WBTDP75EQZ2XHJHZ,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Bottle,Milton,99,http://www.flipkart.com/search?q=WBTDP75EQZ2XHJHZ,NA,No
PTPDVPEXWHWWHYM3,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,PotAndPan,PanAndTawa,Mondo,90,http://www.flipkart.com/search?q=PTPDVPEXWHWWHYM3,NA,No
BCVDS4MTQBEGQDRG,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,BedCover,Little India,100,http://www.flipkart.com/search?q=BCVDS4MTQBEGQDRG,NA,No
BLADPA2ZHAYDFZFQ,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Little India,89,http://www.flipkart.com/search?q=BLADPA2ZHAYDFZFQ,NA,No
CPGDZNK2HU5DHZFG,56035,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,FloorCovering,CarpetRug,Carpet Overseas,70,http://www.flipkart.com/search?q=CPGDZNK2HU5DHZFG,NA,No
GRTEYTZ3YHTCQCFE,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,KitchenTool,GraterAndSlicer,Mustard,144,http://www.flipkart.com/search?q=GRTEYTZ3YHTCQCFE,NA,No
PTDDYZWFCRFUA6N7,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,OtherDinnerwareAndCrockery,Ndura,95,http://www.flipkart.com/search?q=PTDDYZWFCRFUA6N7,NA,No
CSSDYP5KNJXUVNNM,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,KitchenTool,Strainer,Ndura,83,http://www.flipkart.com/search?q=CSSDYP5KNJXUVNNM,NA,No
BEDDKYHC5AQWCAFC,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,BeddingSet,Swayam,137,http://www.flipkart.com/search?q=BEDDKYHC5AQWCAFC,NA,No
MATDYH39STWH2PAT,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,FloorCovering,FloorMat,Mother Earth,96,http://www.flipkart.com/search?q=MATDYH39STWH2PAT,NA,No
DNSEY4CSRVEJW3SF,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,DinnerSet,Cello,97,http://www.flipkart.com/search?q=DNSEY4CSRVEJW3SF,NA,No
CPCDXDGAQJZX5QYG,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,BedPillowCover,Uber Urban,90,http://www.flipkart.com/search?q=CPCDXDGAQJZX5QYG,NA,No
CNTDXPMXWKQ2PFQH,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Chetan,131,http://www.flipkart.com/search?q=CNTDXPMXWKQ2PFQH,NA,No
RSFEFSCXAC8Z5GGF,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallShelf,Ganeshaas,101,http://www.flipkart.com/search?q=RSFEFSCXAC8Z5GGF,NA,No
CKSEFUBUBQEXEKAA,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Cookware,CookwareSet,Pristine,139,http://www.flipkart.com/search?q=CKSEFUBUBQEXEKAA,NA,No
DUBDYZ9462ZZAZWD,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Dustbin,Varmora,81,http://www.flipkart.com/search?q=DUBDYZ9462ZZAZWD,NA,No
BOTEY7GZKYFHRCP5,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,FlaskAndThermoware,Flask,Cello,91,http://www.flipkart.com/search?q=BOTEY7GZKYFHRCP5,NA,No
BWLDZ3PG46UJT6BK,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Tableware,TableBowl,IVEO,74,http://www.flipkart.com/search?q=BWLDZ3PG46UJT6BK,NA,No
CTHDZVEZMXPGHXHZ,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,CandleAndHolder,Candle,Archies,88,http://www.flipkart.com/search?q=CTHDZVEZMXPGHXHZ,NA,No
CTSDYYYHNBZJBFCR,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Cutlery,CutlerySet,Dinette,93,http://www.flipkart.com/search?q=CTSDYYYHNBZJBFCR,NA,No
BDSDZK5CRRHBHFEP,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Home Candy,85,http://www.flipkart.com/search?q=BDSDZK5CRRHBHFEP,NA,No
LDBDKYGUZCH8HZCM,76751,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bath,LaundryBasket,Swayam,81,http://www.flipkart.com/search?q=LDBDKYGUZCH8HZCM,NA,No
9780349403656,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,201,http://www.flipkart.com/search?q=9780349403656,NA,No
9780349005935,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,249,http://www.flipkart.com/search?q=9780349005935,NA,No
9780349140612,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,221,http://www.flipkart.com/search?q=9780349140612,NA,No
9781847445544,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,198,http://www.flipkart.com/search?q=9781847445544,NA,No
9780349002064,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,212,http://www.flipkart.com/search?q=9780349002064,NA,No
9780751557954,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,200,http://www.flipkart.com/search?q=9780751557954,NA,No
9780349406374,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,239,http://www.flipkart.com/search?q=9780349406374,NA,No
9780349139517,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,240,http://www.flipkart.com/search?q=9780349139517,NA,No
9781844089956,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,219,http://www.flipkart.com/search?q=9781844089956,NA,No
9780349001821,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,187,http://www.flipkart.com/search?q=9780349001821,NA,No
9781844088461,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,191,http://www.flipkart.com/search?q=9781844088461,NA,No
9781844088416,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,162,http://www.flipkart.com/search?q=9781844088416,NA,No
9781844088478,62182,2015-02-26,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Little; Brown Book Group,171,http://www.flipkart.com/search?q=9781844088478,NA,No
AKSDTXFF4DP8HWBN,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,AllenKeySet,Stanley,87,http://www.flipkart.com/search?q=AKSDTXFF4DP8HWBN,NA,No
PNRDU8XV9HVPVEBY,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Pruner,Falcon,127,http://www.flipkart.com/search?q=PNRDU8XV9HVPVEBY,NA,No
LOCEY8PYPDUFD8TN,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,Lock,Godrej,161,http://www.flipkart.com/search?q=LOCEY8PYPDUFD8TN,NA,No
GTSE26VHN4HW88HG,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardenToolSet,E-plant,98,http://www.flipkart.com/search?q=GTSE26VHN4HW88HG,NA,No
WREDYG3AMEZ87RRG,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Wrench,PYE,97,http://www.flipkart.com/search?q=WREDYG3AMEZ87RRG,NA,No
WREDTXYRH23MZB9W,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Wrench,Taparia,109,http://www.flipkart.com/search?q=WREDTXYRH23MZB9W,NA,No
WREDTXYRVKZGXCJE,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Wrench,Taparia,104,http://www.flipkart.com/search?q=WREDTXYRVKZGXCJE,NA,No
WRSDWG58RHUG4GU6,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,Stanley,94,http://www.flipkart.com/search?q=WRSDWG58RHUG4GU6,NA,No
WREDYG3A3AFUEDQW,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Wrench,PYE,97,http://www.flipkart.com/search?q=WREDYG3A3AFUEDQW,NA,No
PLIDTWZDE8ZXZWVY,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Plier,Taparia,89,http://www.flipkart.com/search?q=PLIDTWZDE8ZXZWVY,NA,No
SCDEFCSSNZEVAYAY,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriver,Telebuy,104,http://www.flipkart.com/search?q=SCDEFCSSNZEVAYAY,NA,No
SCDDYR6XMGXUHUYG,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriver,PTL,92,http://www.flipkart.com/search?q=SCDDYR6XMGXUHUYG,NA,No
PLIDUGVXCKSPXSZG,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Plier,Stanley,99,http://www.flipkart.com/search?q=PLIDUGVXCKSPXSZG,NA,No
PLIDTWZD4YEZ9DJY,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Plier,Stanley,105,http://www.flipkart.com/search?q=PLIDTWZD4YEZ9DJY,NA,No
WRSDYG3KHEYRCRUR,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,PYE,95,http://www.flipkart.com/search?q=WRSDYG3KHEYRCRUR,NA,No
WREDYG3AR3YRRJGZ,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,PYE,86,http://www.flipkart.com/search?q=WREDYG3AR3YRRJGZ,NA,No
WRSEY7S9BUJTNQBU,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,Samsan,92,http://www.flipkart.com/search?q=WRSEY7S9BUJTNQBU,NA,No
SCDDTWZTXAAXYBCV,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriver,Stanley,104,http://www.flipkart.com/search?q=SCDDTWZTXAAXYBCV,NA,No
WRSDTXYRJN38SKYW,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,Taparia,98,http://www.flipkart.com/search?q=WRSDTXYRJN38SKYW,NA,No
LPRDX5D3PCSFYH5K,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Lopper,Sharpex,120,http://www.flipkart.com/search?q=LPRDX5D3PCSFYH5K,NA,No
CUTDTXFGFNA6YNFF,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Cutter,Taparia,93,http://www.flipkart.com/search?q=CUTDTXFGFNA6YNFF,NA,No
WRSDTXYRY2GSZSGY,61949,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Cutter,Taparia,93,http://www.flipkart.com/search?q=WRSDTXYRY2GSZSGY,NA,No
WATDZQWGVWY2WQHC,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Titan,200,http://www.flipkart.com/search?q=WATDZQWGVWY2WQHC,NA,No
WATDZRTJCQY7KTZZ,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Q&Q,200,http://www.flipkart.com/search?q=WATDZRTJCQY7KTZZ,NA,No
WATDZRTJ3N5EMXTJ,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Q&Q,200,http://www.flipkart.com/search?q=WATDZRTJ3N5EMXTJ,NA,No
WATDWGAHWGGYDSFY,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Titan,200,http://www.flipkart.com/search?q=WATDWGAHWGGYDSFY,NA,No
WATDZESXZ3JYZYFQ,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Dezine,200,http://www.flipkart.com/search?q=WATDZESXZ3JYZYFQ,NA,No
WATDQSPZNJXSEKH5,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Exotica,200,http://www.flipkart.com/search?q=WATDZESXZ3JYZYFQ,NA,No
WATDZF6BPJMWHA4A,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Oleva,200,http://www.flipkart.com/search?q=WATDZF6BPJMWHA4A,NA,No
WATDZG7TCC5APGKX,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Exotica,200,http://www.flipkart.com/search?q=WATDZG7TCC5APGKX,NA,No
WATDAJE2ZF9XPXBE,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Guess,200,http://www.flipkart.com/search?q=WATDAJE2ZF9XPXBE,NA,No
WATDXM22VANBSF7F,60952,2015-02-26,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Tommy Hilfiger,200,http://www.flipkart.com/search?q=WATDXM22VANBSF7F,NA,No
BDSDYH3YA8Y4ZTFQ,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Bombay Dyeing,102,http://www.flipkart.com/search?q=BDSDYH3YA8Y4ZTFQ,NA,No
BLBDYGA8ZCVTKY5Z,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Bulb,Bulb,Wipro,90,http://www.flipkart.com/search?q=BLBDYGA8ZCVTKY5Z,NA,No
CNTDYEF6SXGHQYCU,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Cutting Edge,110,http://www.flipkart.com/search?q=CNTDYEF6SXGHQYCU,NA,No
CNTDYP4NU9FJTVAJ,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Celestial Designs,90,http://www.flipkart.com/search?q=CNTDYP4NU9FJTVAJ,NA,No
CRNDZ5UFMZYCVZ3Z,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Kings,65,http://www.flipkart.com/search?q=CRNDZ5UFMZYCVZ3Z,NA,No
WCKEYZ3EXU9FZGMR,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,Clock,WallClock,StyBuzz,90,http://www.flipkart.com/search?q=WCKEYZ3EXU9FZGMR,NA,No
BLAEFSEUEYH52AFH,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Klick,80,http://www.flipkart.com/search?q=BLAEFSEUEYH52AFH,NA,No
MLDEY7SAFC7GPMMK,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Bakeware,Mould,Tallboy,60,http://www.flipkart.com/search?q=MLDEY7SAFC7GPMMK,NA,No
PRCE2293GYES2X9Z,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,PressureCookerAndPan,PressureCooker,Onyx,100,http://www.flipkart.com/search?q=PRCE2293GYES2X9Z,NA,No
IDMEY38QZZGTMMTZ,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,SteamerAndIdliMaker,IdliMaker,Zakat,75,http://www.flipkart.com/search?q=IDMEY38QZZGTMMTZ,NA,No
PHFDYZFWCYYJEWG8,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallPhotoFrame,Invogue,82,http://www.flipkart.com/search?q=PHFDYZFWCYYJEWG8,NA,No
TLPDZYH5SNRKWVZR,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,LightAndLamp,TableLamp,Archies,102,http://www.flipkart.com/search?q=TLPDZYH5SNRKWVZR,NA,No
WFTEFGFDF5NJPHEV,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,TableDecor,TableWaterFountain,Importwala,82,http://www.flipkart.com/search?q=WFTEFGFDF5NJPHEV,NA,No
CKSDZWEFJPWA2UBG,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Cookware,CookwareSet,Kalash,90,http://www.flipkart.com/search?q=CKSDZWEFJPWA2UBG,NA,No
PRCDZG3TGPZECHM2,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,PressureCookerAndPan,PressureCooker,Tuffware,120,http://www.flipkart.com/search?q=PRCDZG3TGPZECHM2,NA,No
PTGDZCGFETBFFWSC,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallPainting,Om Arts,90,http://www.flipkart.com/search?q=PTGDZCGFETBFFWSC,NA,No
PRCDXWFBHCPZWNWR,55863,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,PressureCookerAndPan,PressureCooker,Vamtek,88,http://www.flipkart.com/search?q=PRCDXWFBHCPZWNWR,NA,No
CPCDNAZVGZJYMNCY,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,CushionPillowCover,HouseThis,100,http://www.flipkart.com/search?q=CPCDNAZVGZJYMNCY,NA,No
CRNDZ5UFMDGMF5TX,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Kings,95,http://www.flipkart.com/search?q=CRNDZ5UFMDGMF5TX,NA,No
BLAEYFDHDGY2WYHZ,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Snuggle,102,http://www.flipkart.com/search?q=BLAEYFDHDGY2WYHZ,NA,No
BDSDZ4EQD43PWGF2,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Story @ Home,100,http://www.flipkart.com/search?q=BDSDZ4EQD43PWGF2,NA,No
STIDZ86SVTSCMYYZ,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallDecalAnSticker,SYGA,98,http://www.flipkart.com/search?q=STIDZ86SVTSCMYYZ,NA,No
BLAEYGH5HR8TYQX7,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Snuggle,98,http://www.flipkart.com/search?q=BLAEYGH5HR8TYQX7,NA,No
CPCDWKMZAMJNF4AE,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,CushionPillowCover,meSleep,102,http://www.flipkart.com/search?q=CPCDWKMZAMJNF4AE,NA,No
BDSEY9YQQPZZZRBA,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Bombay Dyeing,104,http://www.flipkart.com/search?q=BDSEY9YQQPZZZRBA,NA,No
CRNDZNJN67AGUU4G,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Sai Arpan,100,http://www.flipkart.com/search?q=BDSEY9YQQPZZZRBA,NA,No
BDSEYCFUMKZNKSQH,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Home Candy,98,http://www.flipkart.com/search?q=BDSEYCFUMKZNKSQH,NA,No
MUGDZ9AGR4ZSPYQ9,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Apron,Thinkpot,104,http://www.flipkart.com/search?q=MUGDZ9AGR4ZSPYQ9,NA,No
KHRDXNDVHEGSJMCP,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,KeyHolder,Go Hooked,100,http://www.flipkart.com/search?q=KHRDXNDVHEGSJMCP,NA,No
BLADTTQ4XTGJY73V,75028,2015-02-26,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Aapno Rajasthan,100,http://www.flipkart.com/search?q=BLADTTQ4XTGJY73V,NA,No
