Article Date,WriterID,Writer Email ID,Writer Name,FSN,Description Type,Source,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
2015-01-12,76751,\N,\N,DBGDAGXJKWZ7ZUZ8,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,DiaperBag,Tollyjoy,148,http://www.flipkart.com/search?q=DBGDAGXJKWZ7ZUZ8,NA,0
2015-01-12,76751,\N,\N,FDUDADGUPJHHGD5T,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,FeedingNursing,Farlin,181,http://www.flipkart.com/search?q=FDUDADGUPJHHGD5T,NA,0
2015-01-12,76751,\N,\N,DBGDAGXVEVKE8QGG,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,DiaperBag,MeeMee,155,http://www.flipkart.com/search?q=DBGDAGXVEVKE8QGG,NA,0
2015-01-12,76751,\N,\N,PSBDAGXFZTYVKGFR,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,PottySeat,MeeMee,145,http://www.flipkart.com/search?q=PSBDAGXFZTYVKGFR,NA,0
2015-01-12,76751,\N,\N,DPRDADE2ZKJUVWN8,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,Nappy,Pigeon,148,http://www.flipkart.com/search?q=DPRDADE2ZKJUVWN8,NA,0
2015-01-12,76751,\N,\N,BDSDAGYZFBS2MWR9,Regular Description,Inhouse,HomeAndFurniture,BGM,BabyCare,HomeAndFurniture,BeddingSet,Sleep Dry,151,http://www.flipkart.com/search?q=BDSDAGYZFBS2MWR9,NA,0
2015-01-12,76751,\N,\N,PSBDAGXFBNMVABYY,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,PottySeat,Okbaby,162,http://www.flipkart.com/search?q=PSBDAGXFBNMVABYY,NA,0
2015-01-12,76751,\N,\N,BDSDAGYZRPJTRHD5,Regular Description,Inhouse,HomeAndFurniture,BGM,BabyCare,HomeAndFurniture,BeddingSet,Sleep Dry,147,http://www.flipkart.com/search?q=BDSDAGYZRPJTRHD5,NA,0
2015-01-12,76751,\N,\N,BTBDAGV8NMHWYPG5,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,BathTub,MeeMee,144,http://www.flipkart.com/search?q=BTBDAGV8NMHWYPG5,NA,0
2015-01-12,62182,\N,\N,9788181283856,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Springer,118,http://www.flipkart.com/search?q=9788181283856,NA,0
2015-01-12,62182,\N,\N,9788181374011,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Rachna Sagar,165,http://www.flipkart.com/search?q=9788181374011,NA,0
2015-01-12,62182,\N,\N,9788181374424,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Rachna Sagar,132,http://www.flipkart.com/search?q=9788181374424,NA,0
2015-01-12,62182,\N,\N,9788181378361,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Rachna Sagar,133,http://www.flipkart.com/search?q=9788181378361,NA,0
2015-01-12,62182,\N,\N,9788182746961,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pentagon Press,121,http://www.flipkart.com/search?q=9788182746961,NA,0
2015-01-12,62182,\N,\N,9788182830561,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Krishna Prakashan Media,123,http://www.flipkart.com/search?q=9788182830561,NA,0
2015-01-12,62182,\N,\N,9788182832985,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Krishna Prakashan Media,91,http://www.flipkart.com/search?q=9788182832985,NA,0
2015-01-12,62182,\N,\N,9788182964525,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arya Publishers,100,http://www.flipkart.com/search?q=9788182964525,NA,0
2015-01-12,62182,\N,\N,9788182964624,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arya Publishers,131,http://www.flipkart.com/search?q=9788182964624,NA,0
2015-01-12,62182,\N,\N,9788182964808,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arya Publishers,106,http://www.flipkart.com/search?q=9788182964808,NA,0
2015-01-12,62182,\N,\N,9788182964815,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arya Publishers,123,http://www.flipkart.com/search?q=9788182964815,NA,0
2015-01-12,62182,\N,\N,9788183139151,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Evergreen Publications,140,http://www.flipkart.com/search?q=9788183139151,NA,0
2015-01-12,62182,\N,\N,9788183139564,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Evergreen Publications,134,http://www.flipkart.com/search?q=9788183139564,NA,0
2015-01-12,62182,\N,\N,9788183203371,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Student Aid Publications,125,http://www.flipkart.com/search?q=9788183203371,NA,0
2015-01-12,62182,\N,\N,9788183329491,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Ratna Sagar,117,http://www.flipkart.com/search?q=9788183329491,NA,0
2015-01-12,62182,\N,\N,9788183331197,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,BPB Publications,123,http://www.flipkart.com/search?q=9788183331197,NA,0
2015-01-12,62182,\N,\N,9788183331449,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,BPB Publications,130,http://www.flipkart.com/search?q=9788183331449,NA,0
2015-01-12,62182,\N,\N,9788183332316,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,BPB Publications,127,http://www.flipkart.com/search?q=9788183332316,NA,0
2015-01-12,62182,\N,\N,9788183333344,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,BPB Publications,133,http://www.flipkart.com/search?q=9788183333344,NA,0
2015-01-12,62182,\N,\N,9788183333771,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,BPB Publications,125,http://www.flipkart.com/search?q=9788183333771,NA,0
2015-01-12,62182,\N,\N,9788183482707,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,128,http://www.flipkart.com/search?q=9788183482707,NA,0
2015-01-12,62182,\N,\N,9788183482875,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,131,http://www.flipkart.com/search?q=9788183482875,NA,0
2015-01-12,62182,\N,\N,9788183484879,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,135,http://www.flipkart.com/search?q=9788183484879,NA,0
2015-01-12,62182,\N,\N,9788183486262,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,112,http://www.flipkart.com/search?q=9788183486262,NA,0
2015-01-12,62182,\N,\N,9788183486361,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,134,http://www.flipkart.com/search?q=9788183486361,NA,0
2015-01-12,62182,\N,\N,9788183487030,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,120,http://www.flipkart.com/search?q=9788183487030,NA,0
2015-01-12,62182,\N,\N,9788183489362,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Publications,132,http://www.flipkart.com/search?q=9788183489362,NA,0
2015-01-12,62182,\N,\N,9788183551571,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,126,http://www.flipkart.com/search?q=9788183551571,NA,0
2015-01-12,62182,\N,\N,9788183556026,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,124,http://www.flipkart.com/search?q=9788183556026,NA,0
2015-01-12,62182,\N,\N,9788183556354,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,129,http://www.flipkart.com/search?q=9788183556354,NA,0
2015-01-12,62182,\N,\N,9788183556682,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,131,http://www.flipkart.com/search?q=9788183556682,NA,0
2015-01-12,62182,\N,\N,9788183557122,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,128,http://www.flipkart.com/search?q=9788183557122,NA,0
2015-01-12,62182,\N,\N,9788183557405,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,134,http://www.flipkart.com/search?q=9788183557405,NA,0
2015-01-12,62182,\N,\N,9788183557450,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,129,http://www.flipkart.com/search?q=9788183557450,NA,0
2015-01-12,62182,\N,\N,9788183557597,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,136,http://www.flipkart.com/search?q=9788183557597,NA,0
2015-01-12,62182,\N,\N,9788183557634,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,132,http://www.flipkart.com/search?q=9788183557634,NA,0
2015-01-12,62182,\N,\N,9788183557665,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,GKP,123,http://www.flipkart.com/search?q=9788183557665,NA,0
2015-01-12,61949,\N,\N,VPADAXZ6YVGCZRU3,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,107,http://www.flipkart.com/search?q=VPADAXZ6YVGCZRU3,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/construction/?tx_sortiment_pi1%5Bartnr%5D=02769&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-12,61949,\N,\N,VPADM88PMG6MEXQR,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,135,http://www.flipkart.com/search?q=VPADM88PMG6MEXQR,http://www.bruder.de/en/germany/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03093&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-12,61949,\N,\N,VPADM88PKB6PMVV2,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,135,http://www.flipkart.com/search?q=VPADM88PKB6PMVV2,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03555&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-12,61949,\N,\N,RCTDZMNPYYXKMYSV,Regular Description,Inhouse,Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,Parrot,130,http://www.flipkart.com/search?q=RCTDZMNPYYXKMYSV,NA,0
2015-01-12,61949,\N,\N,AFGDQCB2U8XH5HRM,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,120,http://www.flipkart.com/search?q=AFGDQCB2U8XH5HRM,https://safariltd.com/products/view/wild-safari-dinosaurs-diabloceratops-figurines-301129,0
2015-01-12,61949,\N,\N,VPADAXZ6WSGYE9RJ,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,177,http://www.flipkart.com/search?q=VPADAXZ6WSGYE9RJ,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/construction/?tx_sortiment_pi1%5Bartnr%5D=02771&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-12,61949,\N,\N,VPADAXZ6CVBZJZPZ,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,110,http://www.flipkart.com/search?q=VPADAXZ6CVBZJZPZ,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=02140&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-12,61949,\N,\N,VPADAXZ6Z53AWDFH,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,120,http://www.flipkart.com/search?q=VPADAXZ6Z53AWDFH,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=02441&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-12,61949,\N,\N,VPADQQPCUXUZGAX3,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,98,http://www.flipkart.com/search?q=VPADQQPCUXUZGAX3,http://www.firstcry.com/maisto/maisto-cadillac-eldorado-biarritz-1959/247686/product-detail,0
2015-01-12,61949,\N,\N,AFGE2N8YHMFHTDY2,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,88,http://www.flipkart.com/search?q=AFGE2N8YHMFHTDY2,https://safariltd.com/products/view/wild-safari-wildlife-black-rhino-figurines-228929,0
2015-01-12,61949,\N,\N,AFGDQDB3WKZJKFWX,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,105,http://www.flipkart.com/search?q=AFGDQDB3WKZJKFWX,https://safariltd.com/products/view/mythical-realms-cyclops-figurines-801829,0
2015-01-12,61949,\N,\N,DPRDADE2YYCNU8GB,Regular Description,Inhouse,FMCGAndOthers,BGM,BabyCare,FMCGAndOthers,Diaper,Pigeon,102,http://www.flipkart.com/search?q=DPRDADE2YYCNU8GB,http://www.flipkart.com/pigeon-baby-nappy-extra-large/p/itmdbdffwdhqaqay?pid=DPRDADE2YYCNU8GB&otracker=start&q=DPRDADE2YYCNU8GB&as=off&as-show=off,0
2015-01-12,61949,\N,\N,MATDAHY8TQGJZKBU,Regular Description,Inhouse,Lifestyle,BGM,BabyCare,Lifestyle,Mat,Quick Dry,109,http://www.flipkart.com/search?q=MATDAHY8TQGJZKBU,http://www.flipkart.com/quick-dry-changing-mat/p/itmdapw2hd7ex27t?pid=MATDAHY8TQGJZKBU&otracker=start&q=MATDAHY8TQGJZKBU&as=off&as-show=off,0
2015-01-12,60952,\N,\N,WATEFBEHD9FDY4CS,Rich Product Description,Inhouse,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Gesture,400,http://www.flipkart.com/search?q=WATEFBEHD9FDY4CS,NA,0
2015-01-12,60952,\N,\N,WATDA5ZAH87GPMCR,Rich Product Description,Inhouse,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Sonata,400,http://www.flipkart.com/search?q=WATDA5ZAH87GPMCR,NA,0
2015-01-12,60952,\N,\N,WATDU5STNCMWJWKE,Rich Product Description,Inhouse,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Fastrack,400,http://www.flipkart.com/search?q=WATDU5STNCMWJWKE,NA,0
