Date,Employee ID,Status,Relaxation,Entered By,Comment,Approval,Rejection Comment
2015-02-02,72187,Working,0,Big Brother,\N,\N,\N
2015-02-02,77584,Working,0,Big Brother,\N,\N,\N
2015-02-02,54660,Working,0,Big Brother,\N,\N,\N
2015-02-02,21031,Working,0,Big Brother,\N,\N,\N
2015-02-02,75802,Working,0,Big Brother,\N,\N,\N
2015-02-02,76749,Working,0,Big Brother,\N,\N,\N
2015-02-02,55502,Working,0,Big Brother,\N,\N,\N
2015-02-03,56035,Working,0,Big Brother,\N,\N,\N
2015-02-03,55863,Working,0,Big Brother,\N,\N,\N
2015-02-03,61454,Working,0,Big Brother,\N,\N,\N
2015-02-03,61904,Working,0,Big Brother,\N,\N,\N
2015-02-03,73343,Working,0,Big Brother,\N,\N,\N
2015-02-03,73858,Working,0,Big Brother,\N,\N,\N
2015-02-03,61949,Working,0,Big Brother,\N,\N,\N
2015-02-03,73957,Working,0,Big Brother,\N,\N,\N
2015-02-03,74565,Working,0,Big Brother,\N,\N,\N
2015-02-03,74839,Working,0,Big Brother,\N,\N,\N
2015-02-03,75027,Working,0,Big Brother,\N,\N,\N
2015-02-03,75028,Working,0,Big Brother,\N,\N,\N
2015-02-03,75026,Working,0,Big Brother,\N,\N,\N
2015-02-03,76751,Working,0,Big Brother,\N,\N,\N
2015-02-03,76932,Working,0,Big Brother,\N,\N,\N
2015-02-03,76750,Working,0,Big Brother,\N,\N,\N
2015-02-03,62182,Working,0,Big Brother,\N,\N,\N
2015-02-03,62509,Working,0,Big Brother,\N,\N,\N
2015-02-03,62487,Working,0,Big Brother,\N,\N,\N
2015-02-03,60952,Working,0,Big Brother,\N,\N,\N
2015-02-03,60877,Working,0,Big Brother,\N,\N,\N
2015-02-03,72062,Working,0,Big Brother,\N,\N,\N
2015-02-03,72891,Working,0,Big Brother,\N,\N,\N
2015-02-03,72187,Working,0,Big Brother,\N,\N,\N
2015-02-03,77584,Working,0,Big Brother,\N,\N,\N
2015-02-03,54660,Working,0,Big Brother,\N,\N,\N
2015-02-03,21031,Working,0,Big Brother,\N,\N,\N
2015-02-03,75802,Working,0,Big Brother,\N,\N,\N
2015-02-03,76749,Working,0,Big Brother,\N,\N,\N
2015-02-03,55502,Working,0,Big Brother,\N,\N,\N
2015-02-04,56035,Working,0,Big Brother,\N,\N,\N
2015-02-04,55863,Working,0,Big Brother,\N,\N,\N
2015-02-04,61454,Working,0,Big Brother,\N,\N,\N
2015-02-04,61904,Working,0,Big Brother,\N,\N,\N
2015-02-04,73343,Working,0,Big Brother,\N,\N,\N
2015-02-04,73858,Working,0,Big Brother,\N,\N,\N
2015-02-04,61949,Working,0,Big Brother,\N,\N,\N
2015-02-04,73957,Working,0,Big Brother,\N,\N,\N
2015-02-04,74565,Working,0,Big Brother,\N,\N,\N
2015-02-04,74839,Working,0,Big Brother,\N,\N,\N
2015-02-04,75027,Working,0,Big Brother,\N,\N,\N
2015-02-04,75028,Working,0,Big Brother,\N,\N,\N
2015-02-04,75026,Working,0,Big Brother,\N,\N,\N
2015-02-04,76751,Working,0,Big Brother,\N,\N,\N
2015-02-04,76932,Working,0,Big Brother,\N,\N,\N
2015-02-04,76750,Working,0,Big Brother,\N,\N,\N
2015-02-04,62182,Working,0,Big Brother,\N,\N,\N
2015-02-04,62509,Working,0,Big Brother,\N,\N,\N
2015-02-04,62487,Working,0,Big Brother,\N,\N,\N
2015-02-04,60952,Working,0,Big Brother,\N,\N,\N
2015-02-04,60877,Working,0,Big Brother,\N,\N,\N
2015-02-04,72062,Working,0,Big Brother,\N,\N,\N
2015-02-04,72891,Working,0,Big Brother,\N,\N,\N
2015-02-04,72187,Working,0,Big Brother,\N,\N,\N
2015-02-04,77584,Working,0,Big Brother,\N,\N,\N
2015-02-04,54660,Working,0,Big Brother,\N,\N,\N
2015-02-04,21031,Working,0,Big Brother,\N,\N,\N
2015-02-04,75802,Working,0,Big Brother,\N,\N,\N
2015-02-04,76749,Working,0,Big Brother,\N,\N,\N
2015-02-04,55502,Working,0,Big Brother,\N,\N,\N
2015-02-05,56035,Working,0,Big Brother,\N,\N,\N
2015-02-05,55863,Working,0,Big Brother,\N,\N,\N
2015-02-05,61454,Working,0,Big Brother,\N,\N,\N
2015-02-05,61904,Working,0,Big Brother,\N,\N,\N
2015-02-05,73343,Working,0,Big Brother,\N,\N,\N
2015-02-05,73858,Working,0,Big Brother,\N,\N,\N
2015-02-05,61949,Working,0,Big Brother,\N,\N,\N
2015-02-05,73957,Working,0,Big Brother,\N,\N,\N
2015-02-05,74565,Working,0,Big Brother,\N,\N,\N
2015-02-05,74839,Working,0,Big Brother,\N,\N,\N
2015-02-05,75027,Working,0,Big Brother,\N,\N,\N
2015-02-05,75028,Working,0,Big Brother,\N,\N,\N
2015-02-05,75026,Working,0,Big Brother,\N,\N,\N
2015-02-05,76751,Working,0,Big Brother,\N,\N,\N
2015-02-05,76932,Working,0,Big Brother,\N,\N,\N
2015-02-05,76750,Working,0,Big Brother,\N,\N,\N
2015-02-05,62182,Working,0,Big Brother,\N,\N,\N
2015-02-05,62509,Working,0,Big Brother,\N,\N,\N
2015-02-05,62487,Working,0,Big Brother,\N,\N,\N
2015-02-05,60952,Working,0,Big Brother,\N,\N,\N
2015-02-05,60877,Working,0,Big Brother,\N,\N,\N
2015-02-05,72062,Working,0,Big Brother,\N,\N,\N
2015-02-05,72891,Working,0,Big Brother,\N,\N,\N
2015-02-05,72187,Working,0,Big Brother,\N,\N,\N
2015-02-05,77584,Working,0,Big Brother,\N,\N,\N
2015-02-05,54660,Working,0,Big Brother,\N,\N,\N
2015-02-05,21031,Working,0,Big Brother,\N,\N,\N
2015-02-05,75802,Working,0,Big Brother,\N,\N,\N
2015-02-05,76749,Working,0,Big Brother,\N,\N,\N
2015-02-05,55502,Working,0,Big Brother,\N,\N,\N
2015-02-06,56035,Working,0,Big Brother,\N,\N,\N
2015-02-06,55863,Working,0,Big Brother,\N,\N,\N
2015-02-06,61454,Working,0,Big Brother,\N,\N,\N
2015-02-06,61904,Working,0,Big Brother,\N,\N,\N
2015-02-06,73343,Working,0,Big Brother,\N,\N,\N
2015-02-06,73858,Working,0,Big Brother,\N,\N,\N
2015-02-06,61949,Working,0,Big Brother,\N,\N,\N
2015-02-06,73957,Working,0,Big Brother,\N,\N,\N
2015-02-06,74565,Working,0,Big Brother,\N,\N,\N
2015-02-06,74839,Working,0,Big Brother,\N,\N,\N
2015-02-06,75027,Working,0,Big Brother,\N,\N,\N
2015-02-06,75028,Working,0,Big Brother,\N,\N,\N
2015-02-06,75026,Working,0,Big Brother,\N,\N,\N
2015-02-06,76751,Working,0,Big Brother,\N,\N,\N
2015-02-06,76932,Working,0,Big Brother,\N,\N,\N
2015-02-06,76750,Working,0,Big Brother,\N,\N,\N
2015-02-06,62182,Working,0,Big Brother,\N,\N,\N
2015-02-06,62509,Working,0,Big Brother,\N,\N,\N
2015-02-06,62487,Working,0,Big Brother,\N,\N,\N
2015-02-06,60952,Working,0,Big Brother,\N,\N,\N
2015-02-06,60877,Working,0,Big Brother,\N,\N,\N
2015-02-06,72062,Working,0,Big Brother,\N,\N,\N
2015-02-06,72891,Working,0,Big Brother,\N,\N,\N
2015-02-06,72187,Working,0,Big Brother,\N,\N,\N
2015-02-06,77584,Working,0,Big Brother,\N,\N,\N
2015-02-06,54660,Working,0,Big Brother,\N,\N,\N
2015-02-06,21031,Working,0,Big Brother,\N,\N,\N
2015-02-06,75802,Working,0,Big Brother,\N,\N,\N
2015-02-06,76749,Working,0,Big Brother,\N,\N,\N
2015-02-06,55502,Working,0,Big Brother,\N,\N,\N
2015-02-07,56035,Working,0,Big Brother,\N,\N,\N
2015-02-07,55863,Working,0,Big Brother,\N,\N,\N
2015-02-07,61454,Working,0,Big Brother,\N,\N,\N
2015-02-07,61904,Working,0,Big Brother,\N,\N,\N
2015-02-07,73343,Working,0,Big Brother,\N,\N,\N
2015-02-07,73858,Working,0,Big Brother,\N,\N,\N
2015-02-07,61949,Working,0,Big Brother,\N,\N,\N
2015-02-07,73957,Working,0,Big Brother,\N,\N,\N
2015-02-07,74565,Working,0,Big Brother,\N,\N,\N
2015-02-07,74839,Working,0,Big Brother,\N,\N,\N
2015-02-07,75027,Working,0,Big Brother,\N,\N,\N
2015-02-07,75028,Working,0,Big Brother,\N,\N,\N
2015-02-07,75026,Working,0,Big Brother,\N,\N,\N
2015-02-07,76751,Working,0,Big Brother,\N,\N,\N
2015-02-07,76932,Working,0,Big Brother,\N,\N,\N
2015-02-07,76750,Working,0,Big Brother,\N,\N,\N
2015-02-07,62182,Working,0,Big Brother,\N,\N,\N
2015-02-07,62509,Working,0,Big Brother,\N,\N,\N
2015-02-07,62487,Working,0,Big Brother,\N,\N,\N
2015-02-07,60952,Working,0,Big Brother,\N,\N,\N
2015-02-07,60877,Working,0,Big Brother,\N,\N,\N
2015-02-07,72062,Working,0,Big Brother,\N,\N,\N
2015-02-07,72891,Working,0,Big Brother,\N,\N,\N
2015-02-07,72187,Working,0,Big Brother,\N,\N,\N
2015-02-07,77584,Working,0,Big Brother,\N,\N,\N
2015-02-07,54660,Working,0,Big Brother,\N,\N,\N
2015-02-07,21031,Working,0,Big Brother,\N,\N,\N
2015-02-07,75802,Working,0,Big Brother,\N,\N,\N
2015-02-07,76749,Working,0,Big Brother,\N,\N,\N
2015-02-07,55502,Working,0,Big Brother,\N,\N,\N
2015-02-08,56035,Working,0,Big Brother,\N,\N,\N
2015-02-08,55863,Working,0,Big Brother,\N,\N,\N
2015-02-08,61454,Working,0,Big Brother,\N,\N,\N
2015-02-08,61904,Working,0,Big Brother,\N,\N,\N
2015-02-08,73343,Working,0,Big Brother,\N,\N,\N
2015-02-08,73858,Working,0,Big Brother,\N,\N,\N
2015-02-08,61949,Working,0,Big Brother,\N,\N,\N
2015-02-08,73957,Working,0,Big Brother,\N,\N,\N
2015-02-08,74565,Working,0,Big Brother,\N,\N,\N
2015-02-08,74839,Working,0,Big Brother,\N,\N,\N
2015-02-08,75027,Working,0,Big Brother,\N,\N,\N
2015-02-08,75028,Working,0,Big Brother,\N,\N,\N
2015-02-08,75026,Working,0,Big Brother,\N,\N,\N
2015-02-08,76751,Working,0,Big Brother,\N,\N,\N
2015-02-08,76932,Working,0,Big Brother,\N,\N,\N
2015-02-08,76750,Working,0,Big Brother,\N,\N,\N
2015-02-08,62182,Working,0,Big Brother,\N,\N,\N
2015-02-08,62509,Working,0,Big Brother,\N,\N,\N
2015-02-08,62487,Working,0,Big Brother,\N,\N,\N
2015-02-08,60952,Working,0,Big Brother,\N,\N,\N
2015-02-08,60877,Working,0,Big Brother,\N,\N,\N
2015-02-08,72062,Working,0,Big Brother,\N,\N,\N
2015-02-08,72891,Working,0,Big Brother,\N,\N,\N
2015-02-08,72187,Working,0,Big Brother,\N,\N,\N
2015-02-08,77584,Working,0,Big Brother,\N,\N,\N
2015-02-08,54660,Working,0,Big Brother,\N,\N,\N
2015-02-08,21031,Working,0,Big Brother,\N,\N,\N
2015-02-08,75802,Working,0,Big Brother,\N,\N,\N
2015-02-08,76749,Working,0,Big Brother,\N,\N,\N
2015-02-08,55502,Working,0,Big Brother,\N,\N,\N
2015-02-09,56035,Working,0,Big Brother,\N,\N,\N
2015-02-09,55863,Working,0,Big Brother,\N,\N,\N
2015-02-09,61454,Working,0,Big Brother,\N,\N,\N
2015-02-09,61904,Working,0,Big Brother,\N,\N,\N
2015-02-09,73343,Working,0,Big Brother,\N,\N,\N
2015-02-09,73858,Working,0,Big Brother,\N,\N,\N
2015-02-09,61949,Working,0,Big Brother,\N,\N,\N
2015-02-09,73957,Working,0,Big Brother,\N,\N,\N
2015-02-09,74565,Working,0,Big Brother,\N,\N,\N
2015-02-09,74839,Working,0,Big Brother,\N,\N,\N
2015-02-09,75027,Working,0,Big Brother,\N,\N,\N
2015-02-09,75028,Working,0,Big Brother,\N,\N,\N
2015-02-09,75026,Working,0,Big Brother,\N,\N,\N
2015-02-09,76751,Working,0,Big Brother,\N,\N,\N
2015-02-09,76932,Working,0,Big Brother,\N,\N,\N
2015-02-09,76750,Working,0,Big Brother,\N,\N,\N
2015-02-09,62182,Working,0,Big Brother,\N,\N,\N
2015-02-09,62509,Working,0,Big Brother,\N,\N,\N
2015-02-09,62487,Working,0,Big Brother,\N,\N,\N
2015-02-09,60952,Working,0,Big Brother,\N,\N,\N
2015-02-09,60877,Working,0,Big Brother,\N,\N,\N
2015-02-09,72062,Working,0,Big Brother,\N,\N,\N
2015-02-09,72891,Working,0,Big Brother,\N,\N,\N
2015-02-09,72187,Working,0,Big Brother,\N,\N,\N
2015-02-09,77584,Working,0,Big Brother,\N,\N,\N
2015-02-09,54660,Working,0,Big Brother,\N,\N,\N
2015-02-09,21031,Working,0,Big Brother,\N,\N,\N
2015-02-09,75802,Working,0,Big Brother,\N,\N,\N
2015-02-09,76749,Working,0,Big Brother,\N,\N,\N
2015-02-09,55502,Working,0,Big Brother,\N,\N,\N
2015-02-10,56035,Working,0,Big Brother,\N,\N,\N
2015-02-10,55863,Working,0,Big Brother,\N,\N,\N
2015-02-10,61454,Working,0,Big Brother,\N,\N,\N
2015-02-10,61904,Working,0,Big Brother,\N,\N,\N
2015-02-10,73343,Working,0,Big Brother,\N,\N,\N
2015-02-10,73858,Working,0,Big Brother,\N,\N,\N
2015-02-10,61949,Working,0,Big Brother,\N,\N,\N
2015-02-10,73957,Working,0,Big Brother,\N,\N,\N
2015-02-10,74565,Working,0,Big Brother,\N,\N,\N
2015-02-10,74839,Working,0,Big Brother,\N,\N,\N
2015-02-10,75027,Working,0,Big Brother,\N,\N,\N
2015-02-10,75028,Working,0,Big Brother,\N,\N,\N
2015-02-10,75026,Working,0,Big Brother,\N,\N,\N
2015-02-10,76751,Working,0,Big Brother,\N,\N,\N
2015-02-10,76932,Working,0,Big Brother,\N,\N,\N
2015-02-10,76750,Working,0,Big Brother,\N,\N,\N
2015-02-10,62182,Working,0,Big Brother,\N,\N,\N
2015-02-10,62509,Working,0,Big Brother,\N,\N,\N
2015-02-10,62487,Working,0,Big Brother,\N,\N,\N
2015-02-10,60952,Working,0,Big Brother,\N,\N,\N
2015-02-10,60877,Working,0,Big Brother,\N,\N,\N
2015-02-10,72062,Working,0,Big Brother,\N,\N,\N
2015-02-10,72891,Working,0,Big Brother,\N,\N,\N
2015-02-10,72187,Working,0,Big Brother,\N,\N,\N
2015-02-10,77584,Working,0,Big Brother,\N,\N,\N
2015-02-10,54660,Working,0,Big Brother,\N,\N,\N
2015-02-10,21031,Working,0,Big Brother,\N,\N,\N
2015-02-10,75802,Working,0,Big Brother,\N,\N,\N
2015-02-10,76749,Working,0,Big Brother,\N,\N,\N
2015-02-10,55502,Working,0,Big Brother,\N,\N,\N
2015-02-11,56035,Working,0,Big Brother,\N,\N,\N
2015-02-11,55863,Working,0,Big Brother,\N,\N,\N
2015-02-11,61454,Working,0,Big Brother,\N,\N,\N
2015-02-11,61904,Working,0,Big Brother,\N,\N,\N
2015-02-11,73343,Working,0,Big Brother,\N,\N,\N
2015-02-11,73858,Working,0,Big Brother,\N,\N,\N
2015-02-11,61949,Working,0,Big Brother,\N,\N,\N
2015-02-11,73957,Working,0,Big Brother,\N,\N,\N
2015-02-11,74565,Working,0,Big Brother,\N,\N,\N
2015-02-11,74839,Working,0,Big Brother,\N,\N,\N
2015-02-11,75027,Working,0,Big Brother,\N,\N,\N
2015-02-11,75028,Working,0,Big Brother,\N,\N,\N
2015-02-11,75026,Working,0,Big Brother,\N,\N,\N
2015-02-11,76751,Working,0,Big Brother,\N,\N,\N
2015-02-11,76932,Working,0,Big Brother,\N,\N,\N
2015-02-11,76750,Working,0,Big Brother,\N,\N,\N
2015-02-11,62182,Working,0,Big Brother,\N,\N,\N
2015-02-11,62509,Working,0,Big Brother,\N,\N,\N
2015-02-11,62487,Working,0,Big Brother,\N,\N,\N
2015-02-11,60952,Working,0,Big Brother,\N,\N,\N
2015-02-11,60877,Working,0,Big Brother,\N,\N,\N
2015-02-11,72062,Working,0,Big Brother,\N,\N,\N
2015-02-11,72891,Working,0,Big Brother,\N,\N,\N
2015-02-11,72187,Working,0,Big Brother,\N,\N,\N
2015-02-11,77584,Working,0,Big Brother,\N,\N,\N
2015-02-11,54660,Working,0,Big Brother,\N,\N,\N
2015-02-11,21031,Working,0,Big Brother,\N,\N,\N
2015-02-11,75802,Working,0,Big Brother,\N,\N,\N
2015-02-11,76749,Working,0,Big Brother,\N,\N,\N
2015-02-11,55502,Working,0,Big Brother,\N,\N,\N
2015-02-12,56035,Working,0,Big Brother,\N,\N,\N
2015-02-12,55863,Working,0,Big Brother,\N,\N,\N
2015-02-12,61454,Working,0,Big Brother,\N,\N,\N
2015-02-12,61904,Working,0,Big Brother,\N,\N,\N
2015-02-12,73343,Working,0,Big Brother,\N,\N,\N
2015-02-12,73858,Working,0,Big Brother,\N,\N,\N
2015-02-12,61949,Working,0,Big Brother,\N,\N,\N
2015-02-12,73957,Working,0,Big Brother,\N,\N,\N
2015-02-12,74565,Working,0,Big Brother,\N,\N,\N
2015-02-12,74839,Working,0,Big Brother,\N,\N,\N
2015-02-12,75027,Working,0,Big Brother,\N,\N,\N
2015-02-12,75028,Working,0,Big Brother,\N,\N,\N
2015-02-12,75026,Working,0,Big Brother,\N,\N,\N
2015-02-12,76751,Working,0,Big Brother,\N,\N,\N
2015-02-12,76932,Working,0,Big Brother,\N,\N,\N
2015-02-12,76750,Working,0,Big Brother,\N,\N,\N
2015-02-12,62182,Working,0,Big Brother,\N,\N,\N
2015-02-12,62509,Working,0,Big Brother,\N,\N,\N
2015-02-12,62487,Working,0,Big Brother,\N,\N,\N
2015-02-12,60952,Working,0,Big Brother,\N,\N,\N
2015-02-12,60877,Working,0,Big Brother,\N,\N,\N
2015-02-12,72062,Working,0,Big Brother,\N,\N,\N
2015-02-12,72891,Working,0,Big Brother,\N,\N,\N
2015-02-12,72187,Working,0,Big Brother,\N,\N,\N
2015-02-12,77584,Working,0,Big Brother,\N,\N,\N
2015-02-12,54660,Working,0,Big Brother,\N,\N,\N
2015-02-12,21031,Working,0,Big Brother,\N,\N,\N
2015-02-12,75802,Working,0,Big Brother,\N,\N,\N
2015-02-12,76749,Working,0,Big Brother,\N,\N,\N
2015-02-12,55502,Working,0,Big Brother,\N,\N,\N
2015-02-13,56035,Working,0,Big Brother,\N,\N,\N
2015-02-13,55863,Working,0,Big Brother,\N,\N,\N
2015-02-13,61454,Working,0,Big Brother,\N,\N,\N
2015-02-13,61904,Working,0,Big Brother,\N,\N,\N
2015-02-13,73343,Working,0,Big Brother,\N,\N,\N
2015-02-13,73858,Working,0,Big Brother,\N,\N,\N
2015-02-13,61949,Working,0,Big Brother,\N,\N,\N
2015-02-13,73957,Working,0,Big Brother,\N,\N,\N
2015-02-13,74565,Working,0,Big Brother,\N,\N,\N
2015-02-13,74839,Working,0,Big Brother,\N,\N,\N
2015-02-13,75027,Working,0,Big Brother,\N,\N,\N
2015-02-13,75028,Working,0,Big Brother,\N,\N,\N
2015-02-13,75026,Working,0,Big Brother,\N,\N,\N
2015-02-13,76751,Working,0,Big Brother,\N,\N,\N
2015-02-13,76932,Working,0,Big Brother,\N,\N,\N
2015-02-13,76750,Working,0,Big Brother,\N,\N,\N
2015-02-13,62182,Working,0,Big Brother,\N,\N,\N
2015-02-13,62509,Working,0,Big Brother,\N,\N,\N
2015-02-13,62487,Working,0,Big Brother,\N,\N,\N
2015-02-13,60952,Working,0,Big Brother,\N,\N,\N
2015-02-13,60877,Working,0,Big Brother,\N,\N,\N
2015-02-13,72062,Working,0,Big Brother,\N,\N,\N
2015-02-13,72891,Working,0,Big Brother,\N,\N,\N
2015-02-13,72187,Working,0,Big Brother,\N,\N,\N
2015-02-13,77584,Working,0,Big Brother,\N,\N,\N
2015-02-13,54660,Working,0,Big Brother,\N,\N,\N
2015-02-13,21031,Working,0,Big Brother,\N,\N,\N
2015-02-13,75802,Working,0,Big Brother,\N,\N,\N
2015-02-13,76749,Working,0,Big Brother,\N,\N,\N
2015-02-13,55502,Working,0,Big Brother,\N,\N,\N
2015-02-14,56035,Working,0,Big Brother,\N,\N,\N
2015-02-14,55863,Working,0,Big Brother,\N,\N,\N
2015-02-14,61454,Working,0,Big Brother,\N,\N,\N
2015-02-14,61904,Working,0,Big Brother,\N,\N,\N
2015-02-14,73343,Working,0,Big Brother,\N,\N,\N
2015-02-14,73858,Working,0,Big Brother,\N,\N,\N
2015-02-14,61949,Working,0,Big Brother,\N,\N,\N
2015-02-14,73957,Working,0,Big Brother,\N,\N,\N
2015-02-14,74565,Working,0,Big Brother,\N,\N,\N
2015-02-14,74839,Working,0,Big Brother,\N,\N,\N
2015-02-14,75027,Working,0,Big Brother,\N,\N,\N
2015-02-14,75028,Working,0,Big Brother,\N,\N,\N
2015-02-14,75026,Working,0,Big Brother,\N,\N,\N
2015-02-14,76751,Working,0,Big Brother,\N,\N,\N
2015-02-14,76932,Working,0,Big Brother,\N,\N,\N
2015-02-14,76750,Working,0,Big Brother,\N,\N,\N
2015-02-14,62182,Working,0,Big Brother,\N,\N,\N
2015-02-14,62509,Working,0,Big Brother,\N,\N,\N
2015-02-14,62487,Working,0,Big Brother,\N,\N,\N
2015-02-14,60952,Working,0,Big Brother,\N,\N,\N
2015-02-14,60877,Working,0,Big Brother,\N,\N,\N
2015-02-14,72062,Working,0,Big Brother,\N,\N,\N
2015-02-14,72891,Working,0,Big Brother,\N,\N,\N
2015-02-14,72187,Working,0,Big Brother,\N,\N,\N
2015-02-14,77584,Working,0,Big Brother,\N,\N,\N
2015-02-14,54660,Working,0,Big Brother,\N,\N,\N
2015-02-14,21031,Working,0,Big Brother,\N,\N,\N
2015-02-14,75802,Working,0,Big Brother,\N,\N,\N
2015-02-14,76749,Working,0,Big Brother,\N,\N,\N
2015-02-14,55502,Working,0,Big Brother,\N,\N,\N
2015-02-15,56035,Working,0,Big Brother,\N,\N,\N
2015-02-15,55863,Working,0,Big Brother,\N,\N,\N
2015-02-15,61454,Working,0,Big Brother,\N,\N,\N
2015-02-15,61904,Working,0,Big Brother,\N,\N,\N
2015-02-15,73343,Working,0,Big Brother,\N,\N,\N
2015-02-15,73858,Working,0,Big Brother,\N,\N,\N
2015-02-15,61949,Working,0,Big Brother,\N,\N,\N
2015-02-15,73957,Working,0,Big Brother,\N,\N,\N
2015-02-15,74565,Working,0,Big Brother,\N,\N,\N
2015-02-15,74839,Working,0,Big Brother,\N,\N,\N
2015-02-15,75027,Working,0,Big Brother,\N,\N,\N
2015-02-15,75028,Working,0,Big Brother,\N,\N,\N
2015-02-15,75026,Working,0,Big Brother,\N,\N,\N
2015-02-15,76751,Working,0,Big Brother,\N,\N,\N
2015-02-15,76932,Working,0,Big Brother,\N,\N,\N
2015-02-15,76750,Working,0,Big Brother,\N,\N,\N
2015-02-15,62182,Working,0,Big Brother,\N,\N,\N
2015-02-15,62509,Working,0,Big Brother,\N,\N,\N
2015-02-15,62487,Working,0,Big Brother,\N,\N,\N
2015-02-15,60952,Working,0,Big Brother,\N,\N,\N
2015-02-15,60877,Working,0,Big Brother,\N,\N,\N
2015-02-15,72062,Working,0,Big Brother,\N,\N,\N
2015-02-15,72891,Working,0,Big Brother,\N,\N,\N
2015-02-15,72187,Working,0,Big Brother,\N,\N,\N
2015-02-15,77584,Working,0,Big Brother,\N,\N,\N
2015-02-15,54660,Working,0,Big Brother,\N,\N,\N
2015-02-15,21031,Working,0,Big Brother,\N,\N,\N
2015-02-15,75802,Working,0,Big Brother,\N,\N,\N
2015-02-15,76749,Working,0,Big Brother,\N,\N,\N
2015-02-15,55502,Working,0,Big Brother,\N,\N,\N
2015-02-16,55863,Working,0,Big Brother,\N,\N,\N
2015-02-16,61454,Working,0,Big Brother,\N,\N,\N
2015-02-16,61904,Working,0,Big Brother,\N,\N,\N
2015-02-16,73343,Working,0,Big Brother,\N,\N,\N
2015-02-16,73858,Working,0,Big Brother,\N,\N,\N
2015-02-16,61949,Working,0,Big Brother,\N,\N,\N
2015-02-16,73957,Working,0,Big Brother,\N,\N,\N
2015-02-16,74565,Working,0,Big Brother,\N,\N,\N
2015-02-16,74839,Working,0,Big Brother,\N,\N,\N
2015-02-16,75027,Working,0,Big Brother,\N,\N,\N
2015-02-16,75028,Working,0,Big Brother,\N,\N,\N
2015-02-16,75026,Working,0,Big Brother,\N,\N,\N
2015-02-16,76751,Working,0,Big Brother,\N,\N,\N
2015-02-16,76932,Working,0,Big Brother,\N,\N,\N
2015-02-16,76750,Working,0,Big Brother,\N,\N,\N
2015-02-16,62182,Working,0,Big Brother,\N,\N,\N
2015-02-16,62509,Working,0,Big Brother,\N,\N,\N
2015-02-16,62487,Working,0,Big Brother,\N,\N,\N
2015-02-16,60952,Working,0,Big Brother,\N,\N,\N
2015-02-16,60877,Working,0,Big Brother,\N,\N,\N
2015-02-16,72062,Working,0,Big Brother,\N,\N,\N
2015-02-16,72891,Working,0,Big Brother,\N,\N,\N
2015-02-16,72187,Working,0,Big Brother,\N,\N,\N
2015-02-16,77584,Working,0,Big Brother,\N,\N,\N
2015-02-16,54660,Working,0,Big Brother,\N,\N,\N
2015-02-16,21031,Working,0,Big Brother,\N,\N,\N
2015-02-16,75802,Working,0,Big Brother,\N,\N,\N
2015-02-16,76749,Working,0,Big Brother,\N,\N,\N
2015-02-16,55502,Working,0,Big Brother,\N,\N,\N
2015-02-17,55863,Working,0,Big Brother,\N,\N,\N
2015-02-17,61454,Working,0,Big Brother,\N,\N,\N
2015-02-17,61904,Working,0,Big Brother,\N,\N,\N
2015-02-17,73343,Working,0,Big Brother,\N,\N,\N
2015-02-17,73858,Working,0,Big Brother,\N,\N,\N
2015-02-17,61949,Working,0,Big Brother,\N,\N,\N
2015-02-17,73957,Working,0,Big Brother,\N,\N,\N
2015-02-17,74565,Working,0,Big Brother,\N,\N,\N
2015-02-17,74839,Working,0,Big Brother,\N,\N,\N
2015-02-17,75027,Working,0,Big Brother,\N,\N,\N
2015-02-17,75028,Working,0,Big Brother,\N,\N,\N
2015-02-17,75026,Working,0,Big Brother,\N,\N,\N
2015-02-17,76751,Working,0,Big Brother,\N,\N,\N
2015-02-17,76932,Working,0,Big Brother,\N,\N,\N
2015-02-17,76750,Working,0,Big Brother,\N,\N,\N
2015-02-17,62182,Working,0,Big Brother,\N,\N,\N
2015-02-17,62509,Working,0,Big Brother,\N,\N,\N
2015-02-17,62487,Working,0,Big Brother,\N,\N,\N
2015-02-17,60952,Working,0,Big Brother,\N,\N,\N
2015-02-17,60877,Working,0,Big Brother,\N,\N,\N
2015-02-17,72062,Working,0,Big Brother,\N,\N,\N
2015-02-17,72891,Working,0,Big Brother,\N,\N,\N
2015-02-17,72187,Working,0,Big Brother,\N,\N,\N
2015-02-17,77584,Working,0,Big Brother,\N,\N,\N
2015-02-17,54660,Working,0,Big Brother,\N,\N,\N
2015-02-17,21031,Working,0,Big Brother,\N,\N,\N
2015-02-17,75802,Working,0,Big Brother,\N,\N,\N
2015-02-17,76749,Working,0,Big Brother,\N,\N,\N
2015-02-17,55502,Working,0,Big Brother,\N,\N,\N
2015-02-18,55863,Working,0,Big Brother,\N,\N,\N
2015-02-18,61454,Working,0,Big Brother,\N,\N,\N
2015-02-18,61904,Working,0,Big Brother,\N,\N,\N
2015-02-18,73343,Working,0,Big Brother,\N,\N,\N
2015-02-18,73858,Working,0,Big Brother,\N,\N,\N
2015-02-18,61949,Working,0,Big Brother,\N,\N,\N
2015-02-18,73957,Working,0,Big Brother,\N,\N,\N
2015-02-18,74565,Working,0,Big Brother,\N,\N,\N
2015-02-18,74839,Working,0,Big Brother,\N,\N,\N
2015-02-18,75027,Working,0,Big Brother,\N,\N,\N
